# AMBE-3000 rate_conversion_pairs.csv — per (source, target) rate-pair conversion configuration.
# Full 64x64 matrix over chip rate indices 0-61 + project extensions 62, 63 (P25 full-rate IMBE w/ and w/o FEC).
# Classification rules: identity pairs are passthrough; chip 33<->34 and 62<->{33,34}<->63 are normative spec §4 targets.
# Pairs involving chip 35-61 are "pending" until halfrate_bit_allocations.csv is resolved for those indices.
# Cross-generation pairs (AMBE-1000 <-> AMBE-2000 <-> AMBE+2) are out of current spec scope.
# See rate_conversion_pairs_sources.md for full classification rules and examples.
source_rate,target_rate,supported,voicing_xform,magnitude_xform,unvoiced_compensation,predictor_rho,category,notes
0,0,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
60,28,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,29,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,30,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,31,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,32,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
60,33,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,34,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,35,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,36,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,37,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,38,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,39,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,40,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,41,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,42,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,43,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,44,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,45,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,46,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,47,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,48,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,49,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,50,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,51,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,52,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,53,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,54,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,55,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,56,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,57,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,58,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,59,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,60,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
60,61,pending,pending,pending,pending,pending,ambe_plus_2_halfrate_internal,AMBE+2 half-rate variant pair. Pending bit-allocation resolution for one or both rates (halfrate_bit_allocations.csv).
60,62,pending,pending,pending,pending,pending,p25_fullrate_to_halfrate_variant,P25 full-rate IMBE <-> AMBE+2 half-rate variant. Pending target/source bit-allocation resolution (halfrate_bit_allocations.csv).
60,63,pending,pending,pending,pending,pending,p25_fullrate_to_halfrate_variant,P25 full-rate IMBE <-> AMBE+2 half-rate variant. Pending target/source bit-allocation resolution (halfrate_bit_allocations.csv).
61,0,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,1,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,2,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,3,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,4,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,5,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,6,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,7,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,8,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,9,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,10,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,11,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,12,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,13,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,14,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,15,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_1000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,16,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,17,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,18,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,19,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,20,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,21,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,22,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,23,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,24,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,25,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,26,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,27,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,28,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,29,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,30,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
61,31,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_plus_2_halfrate -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
